country,player_id,player_name,dob,position
Chile,59370,Leopoldo Vallejos,16/07/1944,GK
Chile,49778,Rolando Garcia,15/12/1942,DF
Chile,56531,Alberto Quintano,26/04/1946,DF
Chile,45774,Antonio Arias,09/10/1944,DF
Chile,49415,Elias Figueroa,25/10/1946,DF
Chile,57021,Juan Rodriguez,16/01/1944,DF
Chile,47407,Carlos Caszely,05/07/1950,FW
Chile,59329,Francisco Valdes,19/03/1943,MF
Chile,174914,Sergio Ahumada,02/10/1948,FW
Chile,56790,Carlos Reinoso,07/03/1945,MF
Chile,59542,Leonardo Veliz,03/09/1945,FW
Chile,53352,Juan Machuca,07/03/1951,DF
Chile,69576,Rafael Gonzalez,24/04/1950,DF
Chile,52739,Alfonso Lara,27/04/1946,MF
Chile,49704,Mario Galindo,10/08/1951,DF
Chile,55805,Guillermo Paez,18/04/1945,MF
Chile,60133,Guillermo Yavar,26/03/1943,MF
Chile,58196,Jorge Socias,06/10/1951,MF
Chile,49264,Rogelio Farias,13/08/1949,MF
Chile,47402,Osvaldo Castro,14/04/1947,FW
Chile,55526,Juan Olivares,20/02/1941,GK
Chile,55022,Adolfo Nef,18/01/1946,GK
German DR,48073,Juergen Croy,19/10/1946,GK
German DR,52588,Lothar Kurbjuweit,06/11/1950,DF
German DR,46913,Bernd Bransch,24/09/1944,DF
German DR,59879,Konrad Weise,17/08/1951,DF
German DR,49618,Joachim Fritsche,28/10/1951,DF
German DR,57713,Ruediger Schnuphase,23/01/1954,MF
German DR,174873,Juergen Pommerenke,22/01/1953,MF
German DR,53133,Wolfram Loewe,14/05/1945,FW
German DR,48757,Peter Ducke,14/10/1941,FW
German DR,174680,Hans-juergen Kreische,19/07/1947,MF
German DR,44670,Joachim Streich,13/04/1951,FW
German DR,59841,Siegmar Waetzlich,16/11/1947,DF
German DR,52800,Reinhard Lauck,16/09/1946,MF
German DR,44652,Juergen Sparwasser,04/06/1948,MF
German DR,59692,Eberhard Vogel,08/04/1943,FW
German DR,51284,Harald Irmscher,12/02/1946,MF
German DR,50516,Erich Hamann,27/11/1944,MF
German DR,52243,Gerd Kische,23/10/1951,DF
German DR,57787,Wolfgang Seguin,14/09/1945,MF
German DR,50945,Martin Hoffmann,22/03/1955,FW
German DR,46678,Wolfgang Blochwitz,08/02/1941,GK
German DR,49613,Werner Friese,30/03/1946,GK
Germany FR,37989,Sepp Maier,28/02/1944,GK
Germany FR,37656,Berti Vogts,30/12/1946,DF
Germany FR,174428,Paul Breitner,05/09/1951,DF
Germany FR,44618,Hans Georg Schwarzenbeck,03/04/1948,DF
Germany FR,25113,Franz Beckenbauer,11/09/1945,DF
Germany FR,174614,Horst-dieter Hoettges,10/09/1943,DF
Germany FR,44757,Herbert Wimmer,09/11/1944,MF
Germany FR,48110,Bernd Cullmann,01/11/1949,DF
Germany FR,174573,Juergen Grabowski,07/07/1944,FW
Germany FR,174802,Guenter Netzer,14/09/1944,MF
Germany FR,50865,Jupp Heynckes,09/05/1945,FW
Germany FR,174828,Wolfgang Overath,29/09/1943,MF
Germany FR,174790,Gerd Mueller,03/11/1945,FW
Germany FR,174612,Uli Hoeness,05/01/1952,MF
Germany FR,49470,Heinz Flohe,28/01/1948,MF
Germany FR,174415,Rainer Bonhof,29/03/1952,MF
Germany FR,174610,Bernd Hoelzenbein,09/03/1946,FW
Germany FR,50853,Dieter Herzog,15/07/1946,FW
Germany FR,69572,Jupp Kappellmann,19/12/1949,MF
Germany FR,69573,Helmut Kremers,24/03/1949,DF
Germany FR,69574,Norbert Nigbur,08/05/1948,GK
Germany FR,69575,Wolfgang Kleff,16/11/1946,GK
Haiti,49567,Henry Francillon,26/05/1946,GK
Haiti,56316,Wilner Piquant,04/12/1951,GK
Haiti,45922,Arsene Auguste,03/02/1951,DF
Haiti,45622,Fritz Andre,18/09/1946,DF
Haiti,48759,Serge Ducoste,04/02/1944,DF
Haiti,46330,Pierre Bayonne,11/06/1949,DF
Haiti,59717,Philippe Vorbe,14/09/1947,MF
Haiti,69599,Jean Claude Desir,08/08/1946,MF
Haiti,45681,Eddy Antoine,27/08/1949,MF
Haiti,49577,Guy Francois,18/09/1947,MF
Haiti,57346,Guy Saint-vil,21/10/1942,FW
Haiti,51495,Ernst Jean-joseph,11/06/1948,DF
Haiti,56558,Serge Racine,09/10/1951,MF
Haiti,54992,Wilner Nazaire,30/03/1950,DF
Haiti,57347,Roger Saint-vil,08/12/1949,FW
Haiti,52840,Fritz Leandre,13/03/1948,FW
Haiti,52841,Joseph-marion Leandre,09/05/1945,DF
Haiti,46266,Claude Barthelemy,09/05/1945,FW
Haiti,69600,Jean-hubert Austin,23/02/1950,MF
Haiti,57537,Emmanuel Sanon,25/06/1951,FW
Haiti,53212,Wilfred Louis,25/10/1949,DF
Haiti,51667,Gerard Joseph,22/10/1949,GK
Italy,44786,Dino Zoff,28/02/1942,GK
Italy,58344,Luciano Spinosi,09/05/1950,DF
Italy,28754,Giacinto Facchetti,18/07/1942,DF
Italy,174389,Romeo Benetti,20/10/1945,MF
Italy,54527,Francesco Morini,12/08/1944,DF
Italy,174438,Tarcisio Burgnich,25/04/1939,DF
Italy,174745,Sandro Mazzola,08/11/1942,MF
Italy,174455,Fabio Capello,18/06/1946,MF
Italy,174467,Giorgio Chinaglia,24/01/1947,FW
Italy,44571,Gianni Rivera,18/08/1943,MF
Italy,44569,Gigi Riva,07/11/1944,FW
Italy,174332,Enrico Albertosi,02/11/1939,GK
Italy,57268,Giuseppe Sabadini,26/03/1949,DF
Italy,46395,Mauro Bellugi,07/02/1950,DF
Italy,59975,Giuseppe Wilson,27/10/1945,DF
Italy,174646,Antonio Juliano,01/01/1943,MF
Italy,56751,Luciano Re Cecconi,01/12/1948,MF
Italy,174462,Franco Causio,01/02/1949,MF
Italy,174347,Pietro Anastasi,07/04/1948,FW
Italy,174416,Roberto Boninsegna,13/11/1943,FW
Italy,56478,Paolo Pulici,27/04/1950,FW
Italy,47380,Luciano Castellini,12/12/1945,GK
Netherlands,49844,Ruud Geels,28/07/1948,FW
Netherlands,174586,Arie Haan,16/11/1948,MF
Netherlands,44717,Wim Van Hanegem,20/02/1944,MF
Netherlands,69595,Cees Van Ierssel,06/12/1945,DF
Netherlands,174633,Rinus Israel,19/03/1942,DF
Netherlands,174635,Wim Jansen,28/10/1946,MF
Netherlands,69596,Theo De Jong,11/08/1947,DF
Netherlands,174643,Jan Jongbloed,25/11/1940,GK
Netherlands,174655,Piet Keizer,14/06/1943,FW
Netherlands,44714,Rene Van De Kerkhof,16/09/1951,FW
Netherlands,59385,Willy Van De Kerkhof,16/09/1951,MF
Netherlands,174681,Ruud Krol,24/03/1949,DF
Netherlands,174796,Johan Neeskens,15/09/1951,MF
Netherlands,1043,Johan Cruyff,25/04/1947,FW
Netherlands,44559,Rob Rensenbrink,03/07/1947,FW
Netherlands,44560,Johnny Rep,25/11/1951,FW
Netherlands,44567,Wim Rijsbergen,18/01/1952,DF
Netherlands,44614,Piet Schrijvers,15/12/1946,GK
Netherlands,58492,Pleun Strik,27/05/1944,MF
Netherlands,44678,Wim Suurbier,16/01/1945,DF
Netherlands,59133,Eddy Treijtel,28/05/1946,GK
Netherlands,69597,Harry Vos,04/09/1946,DF
Poland,69602,Andrzej Fischer,15/01/1952,GK
Poland,44695,Jan Tomaszewski,09/01/1948,GK
Poland,51778,Zygmunt Kalinowski,02/05/1949,GK
Poland,58682,Antoni Szymanowski,13/01/1951,DF
Poland,50375,Zbigniew Gut,17/04/1949,DF
Poland,174569,Jerzy Gorgon,18/07/1949,DF
Poland,59932,Henryk Wieczorek,14/12/1949,MF
Poland,47051,Miroslaw Bulzacki,23/10/1951,DF
Poland,44784,Wladyslaw Zmuda,06/06/1954,DF
Poland,54782,Adam Musial,18/12/1948,DF
Poland,47847,Leslaw Cmikiewicz,25/08/1948,MF
Poland,44043,Kazimierz Deyna,23/10/1947,MF
Poland,174651,Henryk Kasperczak,10/07/1946,MF
Poland,53805,Zygmunt Maszczyk,03/05/1945,MF
Poland,181334,Roman Jakobczak,26/02/1946,FW
Poland,174694,Grzegorz Lato,08/04/1950,FW
Poland,44679,Andrzej Szarmach,03/10/1950,FW
Poland,174550,Robert Gadocha,10/01/1946,FW
Poland,48659,Jan Domarski,28/10/1946,FW
Poland,51856,Zdzislaw Kapka,07/12/1954,FW
Poland,52285,Kazimierz Kmiecik,19/09/1951,FW
Poland,52598,Marek Kusto,29/04/1954,FW
Scotland,50635,David Harvey,07/02/1948,GK
Scotland,51465,Sandy Jardine,31/12/1948,DF
Scotland,174750,Danny Mcgrain,01/05/1950,DF
Scotland,46933,Billy Bremner,09/12/1942,MF
Scotland,50977,James Holton,11/04/1951,DF
Scotland,46652,John Blackley,12/05/1948,DF
Scotland,51610,Jimmy Johnstone,30/09/1944,MF
Scotland,174486,Kenny Dalglish,04/03/1951,FW
Scotland,174645,Joe Jordan,15/12/1951,FW
Scotland,173624,Davie Hay,29/01/1948,MF
Scotland,53200,Peter Lorimer,14/12/1946,FW
Scotland,69586,Thomson Allan,05/10/1946,GK
Scotland,69587,Jim Stewart,09/03/1954,GK
Scotland,47021,Martin Buchan,06/03/1949,DF
Scotland,47970,Peter Cormack,17/07/1946,MF
Scotland,48671,Willie Donachie,05/10/1951,DF
Scotland,49534,Donald Ford,25/10/1944,MF
Scotland,51143,Tommy Hutchison,22/09/1947,MF
Scotland,174695,Denis Law,24/02/1940,FW
Scotland,54524,Willie Morgan,02/10/1944,FW
Scotland,174759,Gordon Mcqueen,26/06/1952,DF
Scotland,57658,Erich Schaedler,06/08/1949,DF
Sweden,174597,Ronnie Hellstrom,21/02/1949,GK
Sweden,55569,Jan Olsson,30/03/1942,DF
Sweden,51898,Kent Karlsson,25/11/1945,DF
Sweden,174808,Bjorn Nordqvist,06/10/1942,DF
Sweden,45594,Bjorn Andersson,20/07/1951,DF
Sweden,50192,Ove Grahn,09/05/1943,MF
Sweden,174692,Bo Larsson,05/05/1944,MF
Sweden,59079,Conny Torstensson,28/08/1949,FW
Sweden,44265,Ove Kindvall,16/05/1943,MF
Sweden,174515,Ralf Edstrom,07/10/1952,FW
Sweden,57506,Roland Sandberg,16/12/1946,FW
Sweden,52771,Sven-gunnar Larsson,10/05/1940,GK
Sweden,50253,Roland Grip,01/01/1941,DF
Sweden,58766,Staffan Tapper,10/07/1948,MF
Sweden,53403,Benno Magnusson,04/02/1953,FW
Sweden,48901,Inge Ejderstedt,24/12/1946,MF
Sweden,50450,Goran Hagberg,08/11/1947,GK
Sweden,45928,Jorgen Augustsson,28/10/1952,DF
Sweden,48065,Claes Cronqvist,15/10/1944,MF
Sweden,69598,Sven Lindman,19/04/1942,MF
Sweden,56161,Orjan Persson,27/08/1942,MF
Sweden,45093,Thomas Ahlstrom,17/07/1952,MF
Uruguay,174744,Ladislao Mazurkiewicz,14/02/1945,GK
Uruguay,51482,Baudilio Jauregui,09/07/1945,DF
Uruguay,53785,Juan Masnik,02/03/1943,DF
Uruguay,49538,Pablo Forlan,14/07/1945,DF
Uruguay,54450,Julio Montero Castillo,25/04/1944,DF
Uruguay,56020,Ricardo Pavoni,08/07/1943,DF
Uruguay,48099,Luis Cubilla,28/03/1940,MF
Uruguay,174527,Victor Esparrago,06/10/1944,MF
Uruguay,54509,Fernando Morena,02/02/1952,FW
Uruguay,44576,Pedro Rocha,03/12/1942,MF
Uruguay,47959,Ruben Corbo,20/01/1952,FW
Uruguay,57562,Hector Santos,29/10/1944,GK
Uruguay,95912,Gustavo De Simone,23/04/1948,DF
Uruguay,49796,Luis Garisto,03/12/1945,DF
Uruguay,181335,Mario Gonzalez,27/05/1950,DF
Uruguay,47290,Alberto Cardaccio,26/08/1949,MF
Uruguay,69591,Julio Cesar Jimenez,27/08/1954,MF
Uruguay,53588,Walter Mantegazza,17/06/1952,MF
Uruguay,54232,Denis Milar,20/06/1952,FW
Uruguay,69592,Juan Silva,30/08/1948,FW
Uruguay,69593,Jose Gomez,23/10/1949,FW
Uruguay,69594,Gustavo Fernandez,16/02/1952,GK
Yugoslavia,53642,Enver Maric,23/04/1948,GK
Yugoslavia,47047,Ivan Buljan,11/12/1949,DF
Yugoslavia,50437,Enver Hadziabdic,06/11/1945,DF
Yugoslavia,54823,Drazen Muzinic,25/01/1953,DF
Yugoslavia,51943,Josip Katalinski,12/05/1948,DF
Yugoslavia,46718,Vladislav Bogicevic,07/11/1950,DF
Yugoslavia,56194,Ilija Petkovic,22/09/1945,MF
Yugoslavia,55418,Branko Oblak,27/05/1947,MF
Yugoslavia,58597,Ivica Surjak,23/03/1953,FW
Yugoslavia,44956,Jovan Acimovic,21/06/1948,MF
Yugoslavia,174514,Dragan Dzajic,30/05/1946,FW
Yugoslavia,51537,Jurica Jerkovic,25/02/1950,MF
Yugoslavia,56017,Miroslav Pavlovic,15/12/1942,MF
Yugoslavia,56165,Luka Peruzovic,26/02/1952,DF
Yugoslavia,48648,Kiril Dojcinovski,17/10/1943,DF
Yugoslavia,59684,Franjo Vladic,19/10/1951,MF
Yugoslavia,56390,Danilo Popivoda,01/05/1948,FW
Yugoslavia,51873,Stanislav Karasi,08/11/1946,FW
Yugoslavia,46091,Dusan Bajevic,10/12/1948,FW
Yugoslavia,56207,Vladimir Petrovic,01/07/1955,MF
Yugoslavia,56206,Ognjen Petrovic,02/01/1948,GK
Yugoslavia,69581,Rizah Meskovic,10/08/1947,GK
Zaire,51986,Kazadi Muamba,06/03/1947,GK
Zaire,54841,Muepu Ilunga,22/08/1949,DF
Zaire,54690,Mwanza Nel Mukombo,17/12/1945,DF
Zaire,47112,Buanga Tshimen,04/01/1949,DF
Zaire,53127,Lobilo Boba,10/04/1950,DF
Zaire,52153,Kilasu Massamba,22/12/1950,MF
Zaire,59179,Tshinabu Wa Munda,08/05/1946,MF
Zaire,53539,Mana Mambuene,10/10/1947,MF
Zaire,52027,Kembo Uba Kembo,27/12/1947,MF
Zaire,52144,Kidumu Mantantu,17/11/1946,MF
Zaire,69583,Kabasu Babo,04/03/1950,DF
Zaire,59191,Tubilandu Ndimbi,15/03/1948,GK
Zaire,54998,Ndaye Mulamba,04/11/1948,MF
Zaire,53886,Mayanga Maku,31/10/1948,FW
Zaire,52138,Kibonge Mafu,12/02/1945,MF
Zaire,69584,Mwape Mialo,30/12/1951,DF
Zaire,69585,Kafula Ngoye,11/11/1945,MF
Zaire,53874,Mavuda Mafuila,15/12/1949,FW
Zaire,53916,Mbungu Ekofo,24/11/1948,FW
Zaire,55304,Ntumba Kalala,07/01/1949,FW
Zaire,51768,Kakoko Etepe,22/11/1950,FW
Zaire,51770,Kalambay Otepa,12/11/1948,GK
Argentina,174340,Norberto Alonso,04/01/1953,MF
Argentina,174354,Osvaldo Ardiles,03/08/1952,MF
Argentina,69415,Hector Baley,16/11/1950,GK
Argentina,174395,Daniel Bertoni,14/03/1955,FW
Argentina,44105,Ubaldo Fillol,21/07/1950,GK
Argentina,44124,Americo Gallego,25/04/1955,MF
Argentina,44126,Luis Galvan,24/02/1948,DF
Argentina,49723,Ruben Galvan,07/04/1952,DF
Argentina,174617,Rene Houseman,19/07/1953,MF
Argentina,174658,Mario Kempes,15/07/1954,FW
Argentina,69692,Daniel Killer,21/12/1949,DF
Argentina,174691,Omar Larrosa,18/11/1947,MF
Argentina,69693,Ricardo La Volpe,06/02/1952,GK
Argentina,174722,Leopoldo Luque,03/05/1949,FW
Argentina,174817,Jorge Olguin,17/05/1952,DF
Argentina,174826,Oscar Ortiz,08/04/1953,FW
Argentina,174829,Miguel Oviedo,12/10/1950,MF
Argentina,69694,Ruben Pagnanini,31/01/1949,DF
Argentina,174840,Daniel Passarella,25/05/1953,DF
Argentina,44683,Alberto Tarantini,03/12/1955,DF
Argentina,44710,Jose Valencia,03/10/1955,MF
Argentina,44736,Ricardo Villa,18/08/1952,MF
Austria,174674,Friedl Koncilia,25/02/1948,GK
Austria,57574,Robert Sara,09/06/1946,DF
Austria,55413,Erich Obermayer,23/01/1953,DF
Austria,46932,Gerhard Breitenberger,14/10/1954,DF
Austria,174856,Bruno Pezzey,03/02/1955,DF
Austria,50700,Roland Hattenberger,07/12/1948,MF
Austria,61548,Josef Hickersberger,27/04/1948,MF
Austria,174881,Herbert Prohaska,08/08/1955,MF
Austria,52483,Hans Krankl,14/02/1953,FW
Austria,52509,Wilhelm Kreuz,29/05/1949,MF
Austria,51461,Kurt Jara,14/10/1950,MF
Austria,52511,Eduard Krieger,16/12/1946,MF
Austria,50597,Gunter Happich,28/01/1952,MF
Austria,58479,Heinrich Strasser,26/10/1948,DF
Austria,59852,Heribert Weber,28/06/1955,DF
Austria,56157,Peter Persidis,08/03/1947,DF
Austria,55410,Franz Oberacher,24/03/1954,FW
Austria,44607,Walter Schachner,01/02/1957,FW
Austria,56325,Hans Pirkner,25/03/1946,FW
Austria,160339,Ernst Baumeister,22/01/1957,MF
Austria,49634,Erwin Fuchsbichler,27/03/1952,GK
Austria,46322,Hubert Baumgartner,25/02/1955,GK
Brazil,63902,Leao,11/07/1949,GK
Brazil,59034,Toninho,07/06/1948,DF
Brazil,63648,Oscar,20/06/1954,DF
Brazil,69710,Amaral,21/12/1954,DF
Brazil,63649,Toninho Cerezo,21/04/1955,MF
Brazil,179502,Edinho,05/06/1955,DF
Brazil,56444,Ze Sergio,08/03/1957,FW
Brazil,63650,Zico,03/03/1953,MF
Brazil,63748,Reinaldo,11/01/1957,FW
Brazil,63896,Rivelino,01/01/1946,MF
Brazil,63751,Dirceu,15/06/1952,MF
Brazil,63623,Carlos,04/03/1956,GK
Brazil,63908,Nelinho,26/07/1950,DF
Brazil,181275,Abel,01/09/1952,DF
Brazil,181276,Polozzi,01/10/1955,DF
Brazil,63917,Rodrigues Neto,06/12/1949,DF
Brazil,69514,Batista,08/03/1955,MF
Brazil,63915,Gil,24/12/1950,FW
Brazil,63916,Jorge Mendonca,06/06/1954,FW
Brazil,63914,Roberto Dinamite,13/04/1954,FW
Brazil,63918,Chicao,30/01/1949,MF
Brazil,181277,Waldir Peres,02/01/1951,GK
France,46208,Dominique Baratelli,26/12/1947,GK
France,46312,Patrick Battiston,12/03/1957,DF
France,174423,Maxime Bossis,26/06/1955,DF
France,51455,Gerard Janvion,21/08/1953,DF
France,46887,Francois Bracci,03/11/1951,DF
France,53164,Christian Lopez,15/03/1953,DF
France,56906,Patrice Rio,15/08/1948,DF
France,44701,Marius Tresor,15/01/1950,DF
France,174380,Dominique Bathenay,13/02/1954,MF
France,50334,Jean Marc Guillou,20/12/1945,MF
France,61646,Henri Michel,28/10/1947,MF
France,55919,Claude Papi,16/04/1949,MF
France,56191,Jean Petit,25/09/1949,MF
France,46475,Marc Berdoll,06/04/1953,FW
France,28528,Michel Platini,21/06/1955,MF
France,48193,Christian Dalger,19/12/1949,FW
France,174688,Bernard Lacombe,15/08/1952,FW
France,44577,Dominique Rocheteau,14/01/1955,FW
France,58116,Didier Six,21/08/1954,FW
France,57164,Olivier Rouyer,01/12/1955,FW
France,46537,Jean Paul Bertrand Demanes,13/05/1952,GK
France,48737,Dominique Dropsy,09/12/1951,GK
Germany FR,37989,Sepp Maier,28/02/1944,GK
Germany FR,37656,Berti Vogts,30/12/1946,DF
Germany FR,48558,Bernd Dietz,22/03/1948,DF
Germany FR,57227,Rolf Ruessmann,13/10/1950,DF
Germany FR,44249,Manfred Kaltz,06/01/1953,DF
Germany FR,174415,Rainer Bonhof,29/03/1952,MF
Germany FR,44922,Ruediger Abramczik,18/02/1956,FW
Germany FR,60360,Herbert Zimmermann,01/07/1954,DF
Germany FR,44107,Klaus Fischer,27/12/1949,FW
Germany FR,49470,Heinz Flohe,28/01/1948,MF
Germany FR,44587,Karl-heinz Rummenigge,25/09/1955,FW
Germany FR,44618,Hans Georg Schwarzenbeck,03/04/1948,DF
Germany FR,52371,Harald Konopka,18/11/1952,DF
Germany FR,54656,Dieter Mueller,01/04/1954,FW
Germany FR,46351,Erich Beer,09/12/1946,MF
Germany FR,48110,Bernd Cullmann,01/11/1949,MF
Germany FR,174610,Bernd Hoelzenbein,09/03/1946,FW
Germany FR,69697,Gerd Zewe,13/06/1950,MF
Germany FR,69698,Ronald Worm,07/10/1953,FW
Germany FR,174791,Hansi Mueller,27/07/1957,MF
Germany FR,69699,Rudi Kargus,15/08/1952,GK
Germany FR,69700,Dieter Burdenski,26/11/1950,GK
Hungary,50391,Sandor Gujdar,08/11/1951,GK
Hungary,59052,Peter Torok,18/04/1951,DF
Hungary,52306,Istvan Kocsis,06/10/1949,DF
Hungary,59088,Jozsef Toth,02/12/1951,DF
Hungary,60386,Sandor Zombori,31/10/1951,MF
Hungary,52051,Zoltan Kereki,13/07/1953,DF
Hungary,44094,Laszlo Fazekas,15/10/1947,FW
Hungary,174810,Tibor Nyilasi,18/01/1955,MF
Hungary,44697,Andras Torocsik,01/05/1955,FW
Hungary,56306,Sandor Pinter,18/07/1950,MF
Hungary,59456,Bela Varadi,12/04/1953,FW
Hungary,53748,Gyozo Martos,15/12/1949,DF
Hungary,48090,Karoly Csapo,23/02/1952,MF
Hungary,174367,Laszlo Balint,01/02/1948,DF
Hungary,56548,Tibor Rab,02/10/1955,DF
Hungary,50479,Istvan Halasz,12/10/1951,MF
Hungary,56493,Laszlo Pusztai,01/03/1946,FW
Hungary,54909,Laszlo Nagy,21/10/1949,MF
Hungary,59086,Andras Toth,05/09/1949,FW
Hungary,69695,Ferenc Fulop,22/02/1955,MF
Hungary,54153,Ferenc Meszaros,11/04/1950,GK
Hungary,52462,Laszlo Kovacs,24/04/1951,GK
Iran,50743,Nasser Hejazi,19/12/1949,GK
Iran,48213,Iraj Danayfar,19/03/1951,MF
Iran,49266,Behtash Fariba,11/02/1955,FW
Iran,69713,Majid Bishkar,06/08/1956,FW
Iran,45419,Jawad Allahwardi,16/07/1954,DF
Iran,54912,Hassan Naibagha,17/09/1950,MF
Iran,55971,Ali Parwin,12/10/1946,MF
Iran,49916,Ebrahim Kassempoor,24/08/1956,MF
Iran,57288,Mohammad Sadeqi,17/03/1951,MF
Iran,57171,Hassan Rowshan,02/06/1955,FW
Iran,49919,Ali Reza Gheshghaian,27/02/1954,DF
Iran,69714,Bahram Movadat,30/01/1950,GK
Iran,69715,Hamid Majid Taymouri,03/06/1953,FW
Iran,54995,Hassan Nazari,19/08/1955,DF
Iran,49130,Andranik Eskandarian,31/12/1951,DF
Iran,69716,Nasser Nuray,09/07/1956,FW
Iran,51394,Ghafoor Jahani,18/06/1950,FW
Iran,252889,Hussein Faraki,19/04/1956,FW
Iran,41218,Ali Shojaei,23/03/1953,DF
Iran,44843,Nasrollah Abdollahi,02/10/1950,FW
Iran,51990,Hussein Kazerani,13/04/1947,DF
Iran,69717,Mohammad Reza Korbekandi,27/01/1953,GK
Italy,44786,Dino Zoff,28/02/1942,GK
Italy,46395,Mauro Bellugi,07/02/1950,DF
Italy,174446,Antonio Cabrini,08/10/1957,DF
Italy,48102,Antonello Cuccureddu,04/10/1949,DF
Italy,174555,Claudio Gentile,27/09/1953,DF
Italy,53489,Aldo Maldera,14/10/1953,DF
Italy,53558,Lionello Manfredonia,27/11/1956,DF
Italy,44620,Gaetano Scirea,25/05/1953,DF
Italy,174352,Giancarlo Antognoni,01/04/1954,MF
Italy,174389,Romeo Benetti,20/10/1945,MF
Italy,56040,Eraldo Pecci,12/04/1955,MF
Italy,43652,Paolo Conti,01/04/1950,GK
Italy,57360,Patrizio Sala,16/06/1955,MF
Italy,44684,Marco Tardelli,24/09/1954,MF
Italy,44773,Renato Zaccarelli,18/01/1951,MF
Italy,174462,Franco Causio,01/02/1949,MF
Italy,57359,Claudio Sala,08/09/1947,MF
Italy,174398,Roberto Bettega,27/12/1950,FW
Italy,174574,Francesco Graziani,16/12/1952,FW
Italy,56478,Paolo Pulici,27/04/1950,FW
Italy,44582,Paolo Rossi,23/09/1956,FW
Italy,174419,Ivano Bordon,13/04/1951,GK
Mexico,56841,Jose Reyes,12/10/1955,GK
Mexico,54925,Manuel Najera,20/12/1952,DF
Mexico,58852,Alfredo Tena,21/11/1956,DF
Mexico,56668,Eduardo Ramos,08/11/1949,DF
Mexico,59492,Arturo Vazquez,26/06/1949,DF
Mexico,54097,Guillermo Mendizabal,08/10/1954,MF
Mexico,48304,Antonio De La Torre,21/09/1951,MF
Mexico,53190,Enrique Lopez Zarza,25/10/1958,FW
Mexico,56684,Victor Rangel,11/03/1957,FW
Mexico,55655,Cristobal Ortega,25/07/1956,FW
Mexico,174153,Hugo Sánchez,11/07/1958,FW
Mexico,53738,Jesus Martinez,07/06/1952,DF
Mexico,69704,Rigoberto Cisneros,15/08/1953,DF
Mexico,50059,Carlos Gomez,16/08/1952,DF
Mexico,49491,Ignacio Flores,31/07/1953,DF
Mexico,47293,Javier Cardenas,08/12/1952,MF
Mexico,48105,Leonardo Cuellar,14/01/1952,MF
Mexico,53253,Gerardo Lugo,13/03/1955,MF
Mexico,69705,Hugo Rodriguez,14/03/1959,FW
Mexico,181281,Mario Medina,02/09/1952,FW
Mexico,51307,Raul Isiordia,22/12/1952,FW
Mexico,58293,Pedro Soto,22/10/1952,GK
Netherlands,44614,Piet Schrijvers,15/12/1946,GK
Netherlands,174874,Jan Poortvliet,21/09/1955,DF
Netherlands,57719,Dirk Schoenaker,30/11/1952,MF
Netherlands,59424,Adri Van Kraay,01/08/1953,DF
Netherlands,174681,Ruud Krol,24/03/1949,DF
Netherlands,174635,Wim Jansen,28/10/1946,MF
Netherlands,59941,Pieter Wildschut,25/10/1957,DF
Netherlands,174643,Jan Jongbloed,25/11/1940,GK
Netherlands,174586,Arie Haan,16/11/1948,MF
Netherlands,44714,Rene Van De Kerkhof,16/09/1951,FW
Netherlands,59385,Willy Van De Kerkhof,16/09/1951,MF
Netherlands,44559,Rob Rensenbrink,03/07/1947,FW
Netherlands,174796,Johan Neeskens,15/09/1951,MF
Netherlands,46820,Johan Boskamp,21/10/1948,MF
Netherlands,51037,Hugo Hovenkamp,05/10/1950,DF
Netherlands,44560,Johnny Rep,25/11/1951,FW
Netherlands,44567,Wim Rijsbergen,18/01/1952,DF
Netherlands,54939,Dick Nanninga,17/01/1949,MF
Netherlands,48644,Pim Doesburg,28/10/1943,GK
Netherlands,44678,Wim Suurbier,16/01/1945,DF
Netherlands,69711,Harry Lubse,23/09/1951,FW
Netherlands,174426,Ernie Brandts,03/02/1956,DF
Peru,57601,Ottorino Sartor,18/09/1945,GK
Peru,48746,Jaime Duarte,27/02/1955,DF
Peru,53602,Rodolfo Manzo,05/06/1949,DF
Peru,47758,Hector Chumpitaz,12/04/1944,DF
Peru,48535,Ruben Diaz,17/04/1952,DF
Peru,59530,Jose Velasquez,04/06/1952,MF
Peru,54722,Juan Munante,12/07/1948,FW
Peru,48106,Cesar Cueto,16/06/1952,MF
Peru,57065,Percy Rojas,16/09/1949,MF
Peru,174483,Teofilo Cubillas,08/03/1949,FW
Peru,55419,Juan Carlos Oblitas,16/02/1951,FW
Peru,69718,Roberto Mosquera,21/06/1956,FW
Peru,69719,Juan Caceres,27/12/1949,GK
Peru,54977,Jose Navarro,24/09/1948,DF
Peru,52902,German Leguia,02/01/1954,FW
Peru,50162,Raul Gorriti,10/10/1956,MF
Peru,56510,Alfredo Quesada,22/09/1949,MF
Peru,69721,Ernesto Labarthe,02/06/1956,MF
Peru,52634,Guillermo La Rosa,06/06/1952,FW
Peru,58283,Hugo Sotil,18/05/1946,MF
Peru,44542,Ramon Quiroga,23/07/1950,GK
Peru,57066,Roberto Rojas,26/10/1955,DF
Poland,44695,Jan Tomaszewski,09/01/1948,GK
Poland,53903,Wlodzimierz Mazur,18/04/1954,FW
Poland,53365,Henryk Maculewicz,24/04/1950,DF
Poland,58682,Antoni Szymanowski,13/01/1951,DF
